3709329574494	-27.7407	226.155	32.1648	266.308	73.7796	280.764
3709329586893	-27.6746	232.728	32.1891	271.07	73.2781	282.702
3709329599179	-28.2195	240.127	32.1635	274.99	72.7571	283.153
3709329611499	-28.943	248.893	31.9359	279.08	71.9906	283.384
3709329623744	-29.9476	260.094	31.5123	283.017	71.1801	283.549
3709329636035	-29.753	270.694	31.8961	286.958	70.6254	283.206
3709329648306	-29.7905	279.349	31.6868	289.896	69.5091	282.741
3709329660700	-29.4309	287.89	31.5055	291.927	68.4076	281.333
3709329672915	-29.2351	297.793	30.9373	292.372	66.995	278.293
3709329685247	-28.3631	305.356	30.3646	292.64	65.4582	275.071
3709329697629	-27.2646	309.104	30.1248	291.798	64.4765	271.727
3709329709922	-26.3832	310.511	29.6145	289.934	63.1886	267.283
3709329722242	-25.7926	309.846	29.0775	286.885	62.0741	262.173
3709329734512	-25.5181	307.201	28.2958	282.672	61.0097	256.539
3709329746748	-25.8697	302.673	27.1767	277.615	59.9321	250.636
3709329759014	-26.07	296.505	26.1737	271.794	59.0109	244.646
3709329771478	-26.8226	288.533	25.1683	265.183	58.2916	238.487
3709329783683	-28.1292	279.573	24.0015	257.92	57.4291	232.271
3709329795922	-29.825	270.041	22.9612	249.698	56.8351	225.854
3709329808285	-32.1606	258.767	21.88	241.479	56.2196	220.385
3709329820527	-33.8436	247.731	21.2138	232.656	55.7194	214.604
3709329832876	-35.5366	236.518	20.5872	223.504	55.1338	209.214
3709329845131	-36.6931	225.832	20.5278	213.716	55.23	204.516
3709329857597	-36.763	213.217	20.8719	203.435	55.4026	199.697
3709329869713	-35.625	198.173	21.6058	193.94	55.7134	196.672
3709329882001	-33.4509	181.874	23.2776	185.28	57.0731	195.301
3709329894388	-29.609	161.499	25.2414	177.549	58.424	195.726
3709329906591	-25.0938	142.573	27.2757	171.718	59.5403	197.142
3709329918982	-19.501	126.073	29.1706	166.843	60.1712	198.722
3709329931296	-14.7575	114.864	30.4906	164.92	60.4112	202.014
3709329943597	-12.0928	109.431	31.589	165.229	61.468	204.936	13.9314
3709329955918	-11.0458	108.582	32.6743	168.839	63.2011	209.878
3709329968081	-10.9732	111.619	33.1276	174.507	64.8128	215.596
3709329980392	-11.865	118.759	33.9534	181.997	67.2714	222.081
3709330005075	-14.0561	138.5	35.2782	199.65	70.9558	236.95
3709330017275	-15.3538	154.052	36.3439	213.388	73.1325	247.284
3709330029682	-15.9487	167.637	36.9752	225.397	74.447	256.658
3709330041854	-15.8359	182.274	38.0417	236.202	76.0078	264.151
3709330054147	-15.4326	196.011	38.9139	246.15	77.0482	270.736
3709330066466	-14.9482	208.865	39.7577	255.881	77.7555	277.386
3709330078767	-14.4595	221.312	40.4743	265.33	77.9888	283.455
3709330091072	-13.4694	232.94	41.3307	275.488	78.4124	290.345
3709330103403	-12.7567	244.239	41.8094	284.319	78.6739	294.873
3709330115623	-12.6391	255.162	42.0885	292.219	78.7987	298.469
3709330127977	-13.0461	264.933	41.7477	298.412	78.4128	300.561
3709330140417	-13.2679	274.053	41.8395	304.577	78.3007	303.277
3709330152577	-14.1953	282.903	41.2747	309.679	77.5268	304.839
3709330164841	-15.6471	291.613	40.5598	313.975	76.6305	305.591
3709330177150	-16.5527	298.639	39.9644	317.408	75.9372	306.566
3709330189611	-17.4675	306.178	39.7248	320.534	75.4061	307.597
3709330201755	-18.1292	312.032	39.5104	322.229	74.7188	307.1
3709330214050	-18.4762	316.318	39.1512	322.511	74.0015	305.464
