853111824	49.4205	147.262
853120458	49.6965	153.235
853129133	50.134	160.387
853137803	50.576	168.271
853146463	50.8755	176.646
853155142	51.1102	185.013
853163854	50.8891	193.615
853172481	51.033	203.086
853181246	51.6251	213.205
853189860	52.324	223.009
853198478	53.2972	232.942
853207167	53.7852	242.067
853215880	54.2097	251.007
853224526	54.525	259.268
853233296	54.889	267.365
853241872	55.0615	275.546
853250539	55.2184	283.483
853259228	55.1153	290.473
853267879	55.5301	297.586
853276583	55.4648	303.787
853285258	55.435	310.172
853293927	55.4192	316.593
853302594	55.2911	322.296
853311268	55.1181	327.245
853319938	54.8213	331.674
853328565	54.5865	335.809
853337289	54.408	339.568
853345936	54.3486	343.48
853354619	54.2615	346.745
853363281	53.988	349.573
853371967	53.9021	352.503
853380639	53.9085	355.061
853389316	53.8374	356.904
853397986	53.6618	358.344
853406675	53.6779	359.682
853415373	53.6843	360.514
853423984	53.6543	360.737
853432676	53.6771	360.689
853441345	53.6634	360.417
853450071	53.6212	359.948
853458705	53.5337	359.063
853467350	53.5538	357.878
853476039	53.6246	356.229
853484684	53.691	354.213
853493404	53.7923	351.667
853502039	53.9592	348.847
853510728	54.1936	345.791
853519365	54.2969	342.215
853528079	54.3605	338.152
853536725	54.5878	334.303
853545400	54.8294	329.811
853554063	55.0571	325.106
853562764	55.1618	319.65
853571435	55.118	313.771
853580089	54.9119	307.619
853588753	54.5483	301.021
853597468	54.2658	294.083
853606109	53.8195	286.904
853614790	53.2938	279.28
853623487	52.722	271.438
853632136	52.2189	263.83
853640833	51.8182	255.972
853649540	51.2378	247.726
853658152	50.4652	239.059
853666828	49.5291	229.934
853675524	48.5717	220.921
853684183	47.8816	211.806
853692842	47.1194	202.773
853701518	46.4448	193.661
853710164	45.7688	184.836
853718856	45.4781	177.027
853744882	45.9383	157.493
853753551	45.4787	148.479
853762223	45.3048	141.929
853770870	45.5003	136.877
853779563	45.8963	133.015
853788207	47.0655	130.968
853796902	47.7793	131.411
853814268	48.3247	137.606
853822933	48.6813	142.99
853831669	48.8909	150.132
853840276	49.0994	159.33
853849069	49.0265	169.959
853857582	48.6837	181.949
853866271	48.1464	194.177
853874961	48.071	205.832
853883560	47.6888	217.254
853892412	46.9837	228.324
853900996	45.9184	239.096
853909637	45.0158	250.096
853918319	44.3575	261.692
853926973	44.0293	273.178
853935596	43.4662	283.798
853944398	42.6722	293.486
853952922	41.9439	302.707
853961703	40.8294	313.293
853970322	40.1275	321.311
853978994	38.9357	329.451
853987699	37.7074	336.539
853996379	36.4469	343.077
854005071	35.4585	349.303
854013674	34.7757	354.841
854022328	34.1012	359.645
854031025	33.5651	364.395
854039704	33.5385	369.362
854048377	33.6241	374.054
854057039	33.8124	377.885
854065735	34.1048	381.598
854074435	34.125	384.768
854083054	34.3599	387.839
854091698	34.461	390.183
854100376	34.6486	392.34
854109071	34.8579	393.96
854117768	34.9434	395.308
854126432	35.0369	396.445
854135097	35.2413	397.417
854143810	35.3743	398.256
854152449	35.6625	398.963
854161099	36.0959	399.643
854169792	36.8155	400.03
854178441	37.6227	399.792
854187118	38.4048	398.953
854195774	39.1143	397.742
854204518	39.7798	395.526
854213150	40.2964	392.751
854221819	40.7381	389.629
854230482	41.4169	386.407
854239142	42.1348	382.854
854247798	42.8598	379.004
854256493	43.8139	374.67
854265134	44.8917	370.532
854273800	45.781	365.649
854282480	46.4253	360.542
854291171	47.3071	354.48
854299815	48.261	347.785
854308528	49.0043	340.226
854317255	49.7289	332.57
854325873	50.2922	323.947
854334546	50.0143	314.562
854343192	49.5437	303.88
854351885	49.058	292.42
854360583	48.3849	280.877
854369240	47.2069	268.66
854377924	45.9889	255.642
854386548	44.6731	241.238
854395269	43.4267	225.694
854403997	43.0311	209.776
854412619	42.8706	193.532
854421388	42.8484	178.444
854430083	42.7154	164.28
854438615	42.4374	152.646
854447295	42.8598	144.161
854455923	43.2196	137.243
854464597	43.1135	134.295
854473317	42.9226	133.359
854481948	43.7604	135.197
854499300	44.9392	143.735
854507912	45.3027	149.936
854516624	45.5462	156.781
854525381	45.395	164.247
854534027	45.3529	173.555
854542706	45.105	181.769
854551367	45.0302	190.836
854560035	44.4973	199.396
854568736	44.0145	208.33
854577406	44.1169	217.797
854586071	44.6034	228.053
854594731	45.0053	237.59
854603408	45.5635	247.311
854612066	46.1089	257.026
854620739	46.7687	266.85
854629422	47.3953	276.267
854638078	47.8386	284.667
854646770	48.1221	292.865
854655449	48.7926	301.06
854664104	49.4368	309.085
854672804	49.7798	316.664
854681450	50.3223	324.217
854690140	50.677	331.404
854698804	50.7192	337.578
854707455	51.0026	343.678
854716167	51.3435	349.617
854724833	51.578	354.881
854733477	51.685	359.937
854742169	51.7382	364.978
854750793	51.8599	369.781
854759492	51.9388	374.444
854768170	52.0428	378.881
854776817	52.0267	382.709
854785547	52.1103	386.145
854794192	52.3033	389.352
854802845	52.3251	391.86
854811527	52.4453	394.1
854820217	52.4063	395.655
854846230	53.1086	399.546
854854941	53.476	400.652
854863792	53.8308	401.382
854872248	54.2127	401.893
854880914	54.4478	401.787
854889596	54.5279	401.284
854898257	54.7278	400.649
854906874	54.9156	399.267
854915581	55.1867	397.687
854924219	55.4012	395.696
854932924	55.4837	392.941
854941575	55.4304	389.33
854950247	55.3685	385.296
854958915	55.222	381.343
854967585	54.8317	376.769
854976400	54.4229	371.818
854984915	54.0865	366.817
854993599	53.7448	361.566
855002306	53.5009	356.229
855010949	53.2573	350.306
855019631	52.9055	343.815
855028308	52.6595	336.996
855036946	52.1724	329.928
855045658	51.4892	322.285
855054349	50.5795	314.515
855063016	49.5301	306.202
855071678	48.4654	297.483
855080341	47.2286	288.437
855089027	45.8594	278.635
855097709	44.165	267.591
855106343	42.5238	256.126
855115038	40.5897	243.342
855123724	38.768	229.618
855132389	37.4013	215.352
855141029	36.5427	200.349
855149721	35.8628	185.505
855158388	35.7808	172.076
855167133	36.0936	159.421
855175750	36.6711	149.41
855184404	36.7896	142.116
855193070	36.6805	137.238
855201743	35.7589	135.337
855210446	35.8492	136.493
855227879	35.2133	143.186
855236457	35.0493	150.004
855245146	34.556	156.88
855253833	33.7346	164.579
855262436	32.8589	171.716
855271183	32.3233	180.52
855279829	31.7109	188.912
855288625	31.0504	197.531
855297115	30.7823	206.926
855305939	30.5133	216.621
855314450	30.2753	226.29
855323390	30.1335	236.288
855331822	29.9941	245.944
855340477	29.9221	255.326
855349161	30.5101	265.16
855357826	31.1073	274.429
855366575	31.6798	283.261
855375160	32.4615	291.684
855383849	33.3121	299.359
855392508	34.0921	305.979
855401170	34.7415	312.959
855409843	35.5357	319.583
855418541	36.1996	325.721
855427206	36.8919	331.477
855435882	37.662	336.824
855444598	38.5868	341.882
855453278	39.6202	347.226
855461951	40.6335	352.048
855470645	41.4659	356.485
855479295	42.4185	361.365
855487978	43.1537	365.74
855496662	43.8837	369.318
855505398	44.4398	372.116
855513976	44.924	374.632
855522639	45.3202	377.133
855531303	45.7255	379.58
855540031	46.1381	381.334
855548665	46.6147	382.677
855557330	47.1311	384.265
855566006	47.7043	385.162
855574701	48.4397	385.739
855583346	49.1957	385.606
855592030	49.7216	384.654
855600688	50.3684	383.288
855609385	51.0071	381.845
855618031	51.6219	380.209
855626740	52.1928	377.907
855635407	52.7257	375.325
855644074	53.0692	371.579
855652744	53.3125	367.307
855661389	53.4638	362.662
855670085	53.6335	357.971
855678735	53.6571	352.729
855687497	53.7131	346.771
855696085	53.8244	340.493
855704743	53.7385	333.946
855713426	53.5626	326.788
855722124	53.1566	319.318
855730768	52.4702	311.322
855739471	51.6176	302.413
855748141	50.7226	293.631
855756814	49.8133	284.433
855765454	48.5128	274.717
855774154	47.1565	264.457
855782806	45.6661	253.397
855791520	44.2795	241.836
855800170	43.0568	229.531
855808847	42.4246	217.287
855826156	41.9953	196.565
855834879	41.8633	185.037
855843513	41.5822	174.961
855852214	41.2298	167.011
855860904	41.3835	159.911
855869517	41.3554	155.881
855878171	41.8604	153.95
855886852	41.647	154.233
855904254	41.7519	158.098
855912856	42.22	161.902
855921578	41.9788	166.655
855947567	41.3953	183.213
855956231	41.2501	190.025
855964916	41.0214	197.26
855973558	40.8741	204.725
855982247	40.6002	212.542
855990913	40.5248	220.706
855999570	40.5345	228.601
856008302	40.296	236.384
856016943	40.3265	244.659
856025618	40.1623	252.128
856034334	40.0604	259.86
856042957	39.9707	267.383
856051626	40.1864	275.23
856060295	40.1393	282.06
856068945	40.2748	289.1
856077642	40.5334	296.318
856086413	40.6978	303.005
856095025	40.9045	309.423
856103707	41.0201	314.834
856112351	41.1785	320.318
856121057	41.496	326.167
856129673	41.7924	331.695
856138333	42.0603	336.587
856147024	42.4144	341.261
856155696	42.7596	345.379
856164371	43.1155	349.285
856173046	43.3976	352.571
856181700	43.7423	356.131
856190392	44.1082	359.012
856199044	44.4666	362.028
856207693	44.8306	364.991
856216381	45.1962	367.343
856225071	45.5002	369.553
856233751	45.6635	371.029
856242419	45.9251	372.566
856251153	46.2892	373.844
856259765	46.5587	374.988
856268445	46.9383	375.931
856277168	47.3953	376.917
856285784	47.8205	377.454
856294450	48.3656	377.378
856303118	48.8573	376.986
856311801	49.4294	376.466
856320487	50.0531	375.854
856329143	50.7898	374.818
856337823	51.387	373.168
856346478	51.8074	370.86
856355150	52.3913	368.387
856363881	52.9923	365.587
856372586	53.8542	362.9
856381165	54.6789	359.6
856389848	55.53	356.021
856398519	56.3138	352.033
856407187	56.8673	347.605
856415888	57.3748	342.866
856424519	57.6803	337.154
856433185	57.8857	330.834
856441862	57.6946	324.08
856450515	57.3172	316.79
856459262	56.9068	309.104
856467906	56.0906	300.98
856476573	55.1248	292.513
856485247	53.9165	283.658
856493898	52.2245	273.995
856502571	50.3653	263.904
856511242	48.2945	252.521
856519953	45.9269	239.872
856528594	44.1023	226.315
856537280	42.6094	212.467
856546141	41.2799	198.802
856554612	40.5203	186.075
856563293	40.47	174.24
856571908	40.8302	164.345
856580616	41.3001	156.286
856589287	41.7304	149.358
856597948	41.3593	145.784
856606669	41.1266	144.073
856615317	40.4519	143.273
856624005	40.2391	144.424
856641376	41.5158	151.914
856649998	41.9405	156.4
856658710	42.0399	161.071
856667390	42.2408	166.212
856676059	42.74	172.536
856684748	42.6059	178.725
856693379	42.3117	184.651
856702098	41.9743	190.882
856710663	41.6009	197.016
856719453	41.2743	203.988
856728067	41.1396	211.437
856736764	41.2933	219.457
856745433	41.4787	227.314
856754089	41.5669	234.68
856762802	41.4734	241.967
856771424	41.2775	248.949
856780109	41.6325	256.376
856788791	41.9604	263.724
856797472	42.1934	270.825
856806188	42.3637	277.643
856814809	42.8566	285.15
856823460	43.2546	291.994
856832145	43.5717	298.612
856840772	43.6698	304.874
856849473	43.872	310.976
856858187	44.127	316.917
856866884	44.5525	323.121
856875499	44.8403	328.743
856884188	45.1406	334.146
856892826	45.5884	339.535
856901530	46.0858	344.726
856910186	46.6148	349.702
856918871	47.139	354.322
856927470	47.5434	358.465
856936211	48.1544	362.575
856944861	48.6486	366.156
856953525	49.1363	368.99
856962284	49.5751	371.718
856970854	49.9847	373.853
856979551	50.1726	375.63
856988224	50.3569	377.091
856996898	50.352	377.999
857005583	50.356	378.39
857014216	50.2909	378.291
857022920	50.35	378.09
857048923	50.2535	376.061
857057577	50.1631	374.304
857066246	50.0345	371.981
857074948	49.7908	368.93
857083601	49.5788	365.337
857092289	49.3062	361.413
857100958	48.9615	356.94
857109626	48.7822	351.797
857118298	48.6315	346.218
857126959	48.5403	340.256
857135651	48.2947	333.781
857144332	47.9835	326.999
857152954	47.3516	320.133
857161690	46.8565	313.367
857170339	46.138	306.181
857179050	45.4562	298.879
857187694	44.6128	291.034
857196399	43.5358	282.598
857205066	42.2993	273.894
857213715	40.9556	264.292
857222366	39.0823	254.421
857231053	37.393	243.858
857239729	35.8274	231.366
857248419	34.4841	217.254
857257092	33.9414	202.798
857265740	33.4527	188.678
857274499	33.1577	174.673
857283094	33.0236	162.063
857291742	32.9787	151.08
857300474	32.9624	141.619
857309087	32.3528	135.789
857317735	31.3428	132.894
857326461	30.2894	131.774
857335130	30.4004	133.287
857352475	30.8057	140.623
857361065	30.6366	146.103
857369788	30.5555	152.532
857378485	30.3441	158.644
857387148	30.104	165.138
857395834	29.7662	172.213
857404481	29.533	179.657
857413144	29.184	187.46
857421819	28.4622	195.869
857430511	28.2885	204.866
857439210	28.0615	213.459
857447849	28.1884	222.255
857456524	28.2935	231.068
857465200	28.3787	239.248
857473867	29.1469	248.23
857482502	29.7897	256.653
857491208	30.3303	264.656
857499844	30.7749	272.285
857508508	31.6764	279.859
857517190	32.2063	286.984
857525868	32.8102	294.344
857534595	33.3279	301.59
857543316	33.7761	307.958
857551937	34.4642	314.92
857560581	35.1427	321.501
857569272	35.7463	327.922
857577945	36.2458	334.028
857586615	36.9123	340.157
857595262	37.4626	345.782
857603971	38.0417	350.915
857612619	38.5026	355.814
857621303	39.1818	360.896
857630006	39.9287	365.851
857638659	40.4768	369.939
857647397	41.0398	373.938
857655977	41.3489	377.309
857664645	41.5981	380.167
857673317	41.9022	382.662
857682009	42.09	384.969
857690683	42.2381	386.872
857699394	42.4375	388.489
857708006	42.6082	389.407
857716723	42.8126	390.289
857725370	43.0564	390.918
857734020	43.2292	391.141
857742745	43.4541	391.223
857751385	43.6414	390.91
857760065	43.7774	389.989
857768727	43.9207	388.577
857777391	43.9751	386.619
857786076	43.933	383.91
857794724	44.0588	380.618
857803394	44.0951	376.869
857812068	44.0936	372.793
857820872	43.9467	368.077
857829433	43.8519	363.513
857838122	43.6075	358.573
857846752	43.2255	353.031
857855448	42.6666	346.786
857864075	42.2059	340.363
857872793	41.5549	333.098
857881411	40.9203	325.1
857890119	40.067	316.951
857898801	38.9589	308.401
857907476	37.8438	299.108
857916171	36.8671	289.33
857924856	36.0615	279.554
857933503	35.0922	269.116
857942162	34.5396	258.067
857950831	33.9965	246.269
857959507	33.6189	233.707
857968201	33.5518	221.175
857976878	34.0149	208.806
857985537	34.4064	196.199
857994186	34.8642	184.614
858002860	35.8507	173.943
858011613	37.154	163.859
858020201	38.6153	154.677
858028891	39.7289	145.985
858037556	41.3894	139.218
858046184	41.9669	133.905
858054903	42.2074	130.612
858063681	42.2958	130.353
858072320	42.8645	130.936
858089645	43.4064	136.739
858098344	44.0142	141.402
858106908	44.174	146.311
858115656	44.4701	152.504
858124246	44.5742	158.999
858150298	44.649	180.345
858158973	45.2332	191.769
858167605	45.609	201.99
858176256	45.9003	212.773
858184921	46.0542	223.256
858193602	45.9519	232.432
858202290	46.1857	242.277
858210962	46.3276	251.427
858219681	46.5568	260.606
858228362	46.8201	269.737
858237017	47.3747	279.276
858245656	47.771	288.068
858254350	48.2477	297.13
858263064	48.3833	305.197
858271713	48.3989	312.356
858280376	48.7216	319.798
858289126	49.0988	327.416
858297738	49.3777	334.524
858306350	49.7899	340.995
858315063	50.3159	347.439
858323748	50.8565	353.511
858332434	51.3079	358.694
858341156	51.7698	363.272
858349768	52.2047	367.669
858358443	52.7807	371.658
858367118	53.2621	374.947
858375789	53.8258	378.01
858384469	54.2664	380.592
858393120	54.5939	382.7
858401786	54.748	384.104
858410490	54.9265	385.363
858419115	55.0686	386.068
858427816	55.1352	386.097
858436446	55.0702	385.697
858445121	55.0638	385.087
858453789	54.9634	383.982
858462487	54.8878	382.012
858471163	54.7547	379.603
858479870	54.3567	376.73
858488485	54.1054	373.186
858497191	53.8108	369.217
858505853	53.3785	364.824
858514519	52.5351	359.617
858523214	51.6631	353.549
858531876	50.609	347.34
858540544	49.444	340.991
858549209	48.2474	334.004
858557906	46.9422	326.506
858566581	45.6826	319.026
858575223	44.3213	311.263
858583918	42.8442	302.967
858592588	41.2498	294.675
858601230	39.6784	286.258
858609914	38.6424	277.371
858618585	37.6452	268.503
858627269	36.686	258.673
858635956	35.7366	248.368
858644598	34.8772	237.332
858653289	34.2882	226.391
858661935	34.0233	215.64
858670606	34.2836	205.482
858679277	34.4539	195.5
858687928	34.8071	185.882
858696718	35.5706	176.888
858705311	36.6585	168.914
858714021	37.8398	161.838
858722644	38.4231	155.484
858731289	38.6394	150.062
858739947	38.9065	146.453
858748681	39.1619	143.993
858757343	39.3361	143.122
858766001	39.1379	142.967
858774703	39.046	143.857
858792074	39.589	149.553
858800699	39.5439	153.76
858809380	39.5318	158.63
858818002	40.064	165.195
858826728	40.4274	171.874
858835402	40.7353	178.916
858844071	40.9995	186.641
858852696	41.6098	194.675
858861367	42.126	202.589
858870082	43.1316	211.43
858878702	43.977	220.304
858887416	44.4472	228.628
858896071	45.1012	237.387
858904771	45.512	245.193
858913437	45.9867	253.755
858922129	46.431	262.196
858930778	46.9673	270.278
858939453	47.4398	277.703
858948200	47.7296	285.535
858956805	48.0383	293.339
858965478	48.284	300.781
858974169	48.497	308.079
858982811	48.5494	314.764
858991507	48.6088	321.156
859000202	48.6684	326.928
859008826	48.6318	331.612
859017490	48.5027	335.79
859026242	48.3961	339.879
859034844	48.2469	343.539
859043541	48.1621	347.406
859052180	48.0554	350.652
859060870	47.9049	353.355
859069557	47.7009	355.515
859078210	47.5457	357.482
859086881	47.3983	359.186
859095560	47.0364	360.491
859104334	46.6344	361.479
859112930	46.1218	362.128
859121543	45.6633	362.843
859130243	45.1055	363.283
859138923	44.4258	363.026
859147562	43.8152	362.234
859156226	43.1481	361.387
859164877	42.5632	360.312
859173544	41.855	358.924
859182281	41.2655	357.334
859190958	40.7177	355.737
859199647	40.264	354.291
859208457	39.7944	352.586
859216986	39.3582	350.804
859225645	38.9145	348.69
859251622	37.6465	341.301
859260298	37.4182	338.178
859269013	37.279	335.079
859277666	37.1605	332.513
859286363	37.1156	330.121
859295023	37.2547	328.263
859303716	37.4558	326.505
859312411	37.7122	324.727
859321028	38.0757	323.155
859329730	38.3909	321.725
859338410	38.658	320.575
859347067	38.8644	319.437
859355757	39.1898	318.485
859364345	39.4408	317.632
859373081	39.7164	316.695
859381708	39.9675	315.784
859390445	40.201	314.884
859399057	40.4099	314.026
859407739	40.6584	313.207
859416411	40.8369	312.417
859425071	41.0212	311.716
859433752	41.1901	311.154
859442407	41.3471	310.789
859451111	41.5511	310.452
859459768	41.7113	310.113
859468426	41.9072	309.815
859477116	42.0905	309.487
859485824	42.25	309.193
859494448	42.4276	308.875
859503135	42.5614	308.65
859511783	42.7161	308.411
859520478	42.8185	308.243
859529224	42.9098	308.089
859537840	43.0045	307.872
859546497	43.1028	307.655
859555184	43.1939	307.356
859563870	43.3014	307.144
859572546	43.4044	306.889
859581211	43.5063	306.657
859589878	43.6117	306.456
859598554	43.7004	306.237
859607217	43.7887	305.967
859615977	43.852	305.702
